id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes,llm_lat,llm_lon,llm_confidence,llm_notes,llm_excluded
3734,pompeii-stabian-baths,Pompeii Stabian Baths,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3735,pompeii-house-of-menander,Pompeii House of Menander,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3736,pompeii-house-of-the-ephebe,Pompeii: House of the Ephebe,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3737,antalya-museum-female-deities,Antalya Museum Female Deities,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match,36.908120,30.695560,high,"The title and description clearly refer to the Antalya Museum, a major archaeological museum in Antalya, Turkey; the existing candidate coordinates for Antalya city center are appropriate for this wel",
3738,antalya-museum-male-deities,Antalya Museum Male Deities,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match,36.908120,30.695560,medium,"The Antalya Museum is a well-known institution in Antalya, Turkey; the existing candidate coordinates point to the museum's location in the city center, which is appropriate for a museum collection di",
3739,louvre-statues,Louvre Statues,France,France / Browse by Countries,48.861111111111114,2.3358333333333334,wikidata,high,Q19675,"matched 'Louvre Museum' (art and archeology museum in Paris, France) — archaeological/historic class; country match",,,,,
3740,pisidian-antioch-temple-forum-theater,"Pisidian Antioch Temple, Forum, Theater",Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,38.306111111111,31.189166666667,wikidata,high,Q579468,"matched 'Antioch of Pisidia' (ancient city of Pisidia, in modern-day Turkey) — archaeological/historic class; country match",,,,,
3741,ephesus-church-of-mary,Ephesus Church of Mary,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match,,,,,
3742,artifacts-objects,Artifacts Objects,Turkey,Ephesus Museum 4 Folders / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,,,,none,,no match,37.938800,27.341400,high,"The description explicitly references the Ephesus Archaeological Museum, which is located in Selçuk near the ancient site of Ephesus in western Turkey.",
3746,niceaiznik,Nicea/Iznik,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,40.428888888889,29.719444444444,wikidata,medium,Q217125,"matched 'İznik' (district and town in the Province of Bursa, Turkey) — place class; country match",40.428889,29.719444,high,"Description confirms Nicea/Iznik location 95 km southeast of Istanbul on Lake İznik (Ascania), matching the well-documented ancient city site now in Bursa Province, Turkey; the existing candidate coor",
3747,capernaumgreek-orthodox,Capernaum—Greek Orthodox,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.881111111111,35.575,wikidata,high,Q59174,"matched 'Capernaum' (village at Lake Tiberias in the north of historical Judea, associated with Jesus) — archaeological/historic class; country match",,,,,
3748,sagalassos-artifactsburdur,Sagalassos Artifacts/Burdur,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.67805556,30.51944444,wikidata,high,Q279191,matched 'Sagalassos' (ancient city of Pisidia in modern-day Turkey; tentative UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
3749,sagalassos-lower-city,Sagalassos Lower City,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.67805556,30.51944444,wikidata,high,Q279191,matched 'Sagalassos' (ancient city of Pisidia in modern-day Turkey; tentative UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
3750,bet-alpha-synagogue,Bet Alpha Synagogue,Israel,Harod Valley / North / Israel / Browse by Countries,31.2553377,34.7920936,nominatim,low,,"matched 'שכונה ב, באר שבע, נפת באר שבע, מחוז הדרום, ישראל'",31.844700,34.554200,high,"Description clearly locates Bet Alpha 5 miles northwest of Beit She'an in Harod Valley at foot of Mount Gilboa's northern slope, now on Kibbutz Hetzi Ba grounds; the existing candidate is incorrect (i",
3751,magnesia-ad-maeandrum,Magnesia ad Maeandrum,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.852692,27.527104,wikidata,high,Q1432674,"matched 'Magnesia on the Maeander' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match",,,,,
3752,istanbul-airport-museum,Istanbul Airport Museum,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.01,28.960277777778,wikidata,high,Q406,matched 'Istanbul' (largest city in Turkey) — archaeological/historic class; country match,,,,,
3753,laodicea-north-agora,Laodicea North Agora,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.835833333333,29.1075,wikidata,high,Q849709,matched 'Laodicea on the Lycus' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
3754,vienne-vienna,Vienne — Vienna,France,France / Browse by Countries,45.525555555556,4.8747222222222,wikidata,low,Q26849,"matched 'Vienne' (commune in Isère, France) — country match",45.525556,4.874722,high,"The description clearly identifies Vienne as an ancient Roman city on the Rhone River in southeastern France, matching the commune of Vienne in Isère, France, which is the correct historical location ",
3755,caesarea-byzantine-buildings,Caesarea Byzantine Buildings,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,32.5,34.9,wikidata,medium,Q1615560,matched 'Caesarea' (modern day town in Israel) — place class; country match,32.504100,34.910900,high,"Description identifies Byzantine Period structures at Caesarea Maritima, a famous ancient coastal city in Israel; the existing candidate coordinates (32.5, 34.9) align with the known location of Caesa",
3756,appian-way-2,Appian Way 2,Italy,Italy / Browse by Countries,45.738333333333,8.9797222222222,wikidata,low,Q244042,matched 'Appiano Gentile' (Italian comune) — country match,,,excluded,Description refers to a geographic section/corridor (north of Terracina to within 4 miles of Rome) rather than a single point location.,not_a_single_point
3758,mausoleum-of-augustus,Mausoleum of Augustus,Italy,Rome 13 Folders / Italy / Browse by Countries,41.90611,12.47639,wikidata,high,Q770847,"matched 'Mausoleum of Augustus' (building in Campo Marzio, Italy) — archaeological/historic class; country match",,,,,
3759,deities,Deities,Greece,National Archaeological Museum (3 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,,,,none,,no match,37.738500,23.733100,high,"The description explicitly states the images are of deities on display in the National Archaeological Museum in Athens, Greece, so the location is the museum itself.",
3760,vatican-museum-statues,Vatican Museum: Statues,Italy,Rome 13 Folders / Italy / Browse by Countries,41.9030508,12.4640006,nominatim,low,,"matched 'Radio Vaticana, Borgo Sant'Angelo, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00193, Italia'",41.906500,12.453400,high,Vatican Museums are located within Vatican City; the main entrance and sculpture galleries are in the northern part of the Vatican complex near the Pinacoteca.,
3761,beth-shan-the-tel,Beth Shan the Tel,Israel,Jordan Valley / Central / Israel / Browse by Countries,31.9522788,34.921944,nominatim,low,,"matched 'בן שמן, מועצה אזורית חבל מודיעין, נפת רמלה, מחוז המרכז, ישראל'",31.847500,34.811700,high,"Beth Shan (Tel Beit She'an) is a major, well-documented archaeological tel in the Jordan Valley with extensive stratification; the description's historical details (Egyptian temples, Philistine strong",
3762,banias-roman-city,Banias Roman City,Israel,Huleh Valley / North / Israel / Browse by Countries,33.2484,35.6945,wikidata,medium,Q1410413,matched 'Banyas' (river) — place class; country match,33.248400,35.694500,high,The description identifies Banias/Caesarea Philippi as located at the foot of Mt. Hermon in the northern Huleh Valley at one of the Jordan River headwaters; the existing candidate coordinates match th,
3763,herodium-theater-staircase,Herodium Theater & Staircase,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,,,,none,,no match,31.934600,35.253300,high,Herodium is a well-documented archaeological site south of Jerusalem with a known theater/odeon on its north slope built by Herod the Great.,
3764,petra-qasr-al-bint,Petra Qasr al-Bint,Jordan,South/Edom 2 Folders / Jordan / Browse by Countries,30.3258363,35.4745669,nominatim,low,,"matched 'البتراء, Petra Sub-District, لواء البتراء, معان, 71810, الأردن'",30.325200,35.475100,high,"Qasr al-Bint is a famous singular monument in Petra, located at the west end of the Colonnaded Street in the Petra basin; the existing candidate coordinates are reliable for this well-documented Nabat",
3765,jarash-gates-streets-plazas,"Jarash Gates, Streets, Plazas",Jordan,Gerasa/Jarash / North / Jordan / Browse by Countries,32.272280555556,35.891397222222,wikidata,medium,Q31565,matched 'Jerash' (city in Jordan) — place class; country match,,,excluded,"Jarash/Gerasa is a major archaeological site with multiple gates, streets, and plazas spread across 85 hectares; the description explicitly covers multiple structures across the city rather than a sin",not_a_single_point
3766,hierapolis-plutonium,Hierapolis Plutonium,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
3767,general-finds-archaeology-museum-istanbul,General Finds Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match,,,unknown,No description provided and title alone is insufficient to pinpoint a specific museum location in Istanbul without additional identifying details.,
3768,murals-archaeology-museum-istanbul,Murals Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match,,,unknown,No description provided and 'Murals Archaeology Museum Istanbul' is not a well-known singular museum; cannot determine the specific location without additional textual anchors or clarification.,
3769,reliefs-archaeology-museum-istanbul,Reliefs Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,38.19875,35.78111111,wikidata,low,Q1363691,matched 'Reliefs of Taşçı' (Rock reliefs dated to the Hittite Imperial Age and located within the borders of Kayseri Province today) — country match,,,unknown,"No description provided; the existing candidate appears to be a Hittite rock relief site in Kayseri Province (central Turkey), not a museum in Istanbul—title indicates an Istanbul museum but coordinat",
3772,adana,Adana,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.9863599,35.3252861,wikidata,medium,Q38545,"matched 'Adana' (central district and city in Adana Province, Turkey) — place class; country match",36.986360,35.325286,high,"The existing candidate matches the city of Adana, confirmed by the description's details about its location on the Seyhan River ~32 miles inland from the Mediterranean, its large population, and its a",
3773,laodicea-christian-structures,Laodicea Christian Structures,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.835833333333,29.1075,wikidata,high,Q849709,matched 'Laodicea on the Lycus' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
3774,city-of-istanbul,City of Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match,,,excluded,Description refers to a general archive section covering multiple structures throughout Istanbul rather than a specific site location.,not_a_single_point
3775,zeugma-mosaic-museum-gaziantep,Zeugma Mosaic Museum (Gaziantep),Turkey,Eastern Turkey / Turkey / Browse by Countries,37.05861111,37.86583333,wikidata,high,Q196987,"matched 'Zeugma' (ancient city of Commagene, in modern-day Turkey) — archaeological/historic class; country match",,,,,
