section_ID,section_Parent_ID,section_Title,section_Text,section_Map_X,section_Map_Y,section_DateAdded,section_LastModified,section_SortOrder,section_Type_ID,section_Level,section_Image,section_Keywords,section_Notes,section_Old_ID,section_Old_Parent_ID
3683,3681,Terrace Houses and Residences,"<p>The artifacts in this section are from the rooms of the Ephesus Museum in Seljuk that contain objects found in the <a href=""browse.asp?s=1,3,7,23,592&amp;thumbs=1"" target=""_blank"">Terrace Houses</a> and other Residences excavated at Ephesus.</p>
",,,,,1,4,,TWCSEMUH03.jpg,"Objects, Terrace Houses, Residences",,,
3684,23,Ephesus Upper City,"<p>The &quot;Upper City&quot; of Ephesus, is the eastern section of the city and is in a valley between Mount Pion and Mount Coressus.&nbsp; It was the political center of the city and hosted a number of temples dedicated to the Imperial Cult.</p>
",,,,,2,4,,TWCEPUC03.jpg,"Ephesus, Upper City, Upper Agora, Odeon, Temple of Domitian, Prytaneion, Prytaneum, Odeum, Photos, Images, Powerpoint",,,
3685,0,Museums of the World,"<p>This &quot;Section&quot; will include links to some of the major museums of the world that have collections relevant to Biblical History, Ancient History, and Classical History.</p>

<p>A wonderful book that lists and thoughtfully, and thoroughly, comments on artifacts found in the museums of the world is:</p>

<p>Fant, Clyde E., and Mitchell G. Reddish. <a href=""http://www.amazon.com/exec/obidos/ASIN/0802828817/holylandphoto-20""><em>Lost Treasures of the Bible &mdash; Understanding the Bible Through Archaeological Artifacts in World Museums</em></a>. Grand Rapids, MI: Eerdmans, 2008.</p>
",,,,,,1,,,"Museum, Museums, World",,,
3686,3685,British Museum,,,,,,,3,,BritishMuseum01.jpg,,,,
3687,3686,Inscriptions and Objects Related to the OT,"<p>This Section contains a collection of Artifacts and Inscriptions that are related to the Old Testament.</p>
",,,,,,4,,MWBMAIOT01.jpg,"Old Testament, British Museum, MWBMAIOT",190130,,
3688,23,Ephesus Middle City,"<p>The Middle City of Ephesus is the area from the Upper City (Agora/Forum) down to the Lower City (Library, Theater, etc.).</p>
",,,,,3,4,,TWCEPMC01.jpg,"Middle City, Ephesus, Turkey, TWCEPMC",,,
3689,23,Ephesus Area,"<p>This section contains images of places near the Antiquity Site of Ephesus.&nbsp; Including the Temple of Artemis, an Aqueduct, model ships, Mary&#39;s House, the Isa Bey Mosque, and the Seven Sleepers.</p>

<p>There are special separate sections for the <a href=""go.asp?s=3621"" target=""_blank"">Basilica of Saint John</a> and the <a href=""go.asp?s=574"" target=""_blank"">Cave of Paul and Thecla</a>.</p>
",,,,,6,4,,TWCSEP32(1).jpg,"Ephesus Area, Artemesion, TSAEPARE",190218,,
3690,270,Roman Fora,"<p>This section contains images of the Roman Fora.&nbsp; &quot;Fora&quot; is the plural of Forum and in this context refers to five different Forums that were built by five different Emperors: <a href=""go.asp?img=ITRMROFO01"">Julius Caesar</a>, <a href=""go.asp?img=ITRMROFO04"">Augustus</a>, <a href=""go.asp?img=ITRMROFO08"">Vespasian</a>, Nerva, <a href=""go.asp?img=ITRMROFO13"">Trajan</a>, and the <a href=""go.asp?img=ITRMROFO21"">Column of Trajan</a>.&nbsp; These Fora are located just to the north of the much more visited&mdash;well&ndash;known&mdash;Roman Forum.&nbsp; In the Imperial Period, they were centers of religious, commercial, political, and cultural activities.</p>
",,,,,2,4,,ITRMROFO02.jpg,"Roman Fora, ITRMROFO",190219 — began,,
3691,270,Palatine Hill,"<p>This section contains images of the structures that are located on the Palatine Hill&mdash;the most famous of Rome&#39;s Seven Hills.&nbsp; This is the most distinct of the Seven Hills in that it has relatively distinct sides&mdash;mainly due to the terracing of building projects during the Imperial Period.&nbsp; It rises about 120 feet above its surroundings.&nbsp; To the north it overlooks the Roman Forum and to the south the Circus Maximus.</p>

<p>According to mythology, Romulus and Remus were found in a cave on this hill and after killing his brother Romulus, the mythical found of the city of Rome, settled here.&nbsp; During the latter part of the Republican Period (509&ndash;27 B.C.) elite Romans had houses on the Palatine.&nbsp; Beginning with Augustus, it became the center where Roman Imperial Palaces were located&mdash;and the most visible remains are from that period.</p>
",,,,,,4,,ITRMPHST02.jpg,"Palatine Hill, Rome, ITRMPHST",,,
3692,269,Rhegium,"<p>Rhegium, modern Reggio di Calabria, is located in the southeastern &quot;toe&quot; of Italy.&nbsp; A 7&ndash;mile wide strait at this point separates Sicily from the Italian mainland.&nbsp; Its &quot;sister city,&quot; almost opposite it in Sicily, is Messina&mdash;Messana on the map.</p>

<p>Rheggio was founded in 720 B.C. and throughout its history it has been considered a very strategic point.&nbsp; In the third century B.C., for example, it withstood attacks by Pyrrhus and Hannibal.&nbsp; In the first century B.C., as a loyal Roman ally, it received municipal status.</p>

<p>It was a &quot;safe haven&quot; in the treacherous Messina Straits.&nbsp; The ship that was carrying Paul to Puteoli from Malta, waited there for a south wind before continuing through the strait and on its way to Puteoli&mdash;ca. 180 mi. to the north.</p>

<blockquote>
<p>Acts 28:13 From there we set sail <strong>and arrived at Rhegium. The next day the south wind came up</strong>, and on the following day we reached Puteoli.</p>
</blockquote>

<p>Today Reggio di Calabria has a population of about 200,000 people.&nbsp; Not many archaeological remains are visible, but it does have a very famous archaeological museum&mdash;the National Archaeological Museum of Magna Graecia with the famous Raice bronze statues.</p>

<p>Blaiklock, E. M. &quot;Rhegium.&quot; Pages 125&ndash;26 in volume 5 of <em>The Zondervan Encyclopedia of the Bible</em>. Edited by Mois&eacute;s Silva. Grand Rapids, MI: Zondervan, 2009.</p>

<p>Also, Wikipedia <a href=""https://en.wikipedia.org/wiki/Reggio_Calabria"" target=""_blank"">Reggio di Calabria</a>.</p>
",,,,,21,4,,Rhegio55001.jpg,"Rhegium, Reggio Di Calabria, Messina Straits, Map BibleAtlas.org, Italy, ITMLRHCT",190326,,
3693,269,Pompeii House of Venus in the Shell,"<p>This house, built in the first century B.C. receives its name from the large fresco of Venus In a Shell at the back of the Peristyle Garden.&nbsp; It underwent and a number of modifications before its destruction in A.D. 70.&nbsp; The house belonged to a branch of the family of the <em>Satrii</em>, who was very prominent in the last few years of Pompeii&#39;s existence&mdash;that is, after the earthquake of A.D. 62.</p>
",,,,,9,4,,ITPOIIVS01.jpg,"House of Venus In the Shell, Regio, Region 11, Pompeii ITPOIIVS",190402 Began,,
3694,269,Pompeii Forum Bath Public,"<p>There are seven large public bath complexes at Pompeii in addition to smaller baths in private houses.&nbsp; A Roman Bath typically consisted of a dressing room (apodyterium), a medium temperature room (tepidarium), a hot room (caldarium), and a cold room (frigidarium).&nbsp; One usually proceeded through the bath in that order.</p>

<hr />
<p>The <strong>Forum Baths (= FB)</strong> are located just north of the Central Forum of Pompeii&mdash;north of the Temple of Jupiter.&nbsp; The men&#39;s section is much larger than the women&#39;s.&nbsp; There are entrances into the bath from streets on the east, north, and west. The women&#39;s section has separate entrances and has not been open to the public during my visits to Pompeii.</p>

<p>This bath was constructed when the colony of Pompeii was founded in 80 B.C.&nbsp; Like many buildings in Pompeii, it was severely damaged in the earthquake of A.D. 62.&nbsp; The well&ndash;preserved frescos and stucco work date to that restoration.&nbsp; Thus, these were only 18 years old when Pompeii was destroyed by the eruption of Vesuvius in A.D. 79.</p>
",,,,,11,4,,ITPO7BTS06.jpg,"Roman Baths, Bath, Regio, Region VII, 7, Pompeii ITPO7BTS",190403 Began,,
3695,144,2019 Turkey and Greece,"<p>Here are selected images from our <em>In the Footsteps of Paul: Turkey and Greece 2019</em> trip.</p>
",,,,,3,4,,Quarry201901.jpg,,,,
3696,144,2019 Malta To Rome,"<p>This section contains images of our group as we <em>Followed Paul from Shipwreck on Malta to Martyrdom in Rome</em>. June, 2019.</p>
",,,,,4,4,,PompeiiGroup201901.jpg,"Pompeii, Group, 2019, Italy, MaltaIta01",,,
3697,3653,Rabat/Mdina/Melita,"<p>There are not too many significant archaeological remains from the Roman Period (the time of the Apostle Paul) on the island of Malta.&nbsp; However, there are a number of &quot;traditional&quot; places in Rabat/Mdina that is located in the west-central interior of the island.&nbsp; This city is built over the ancient capital of <em>Melite</em>&mdash;the Roman name for Malta.</p>
",,,,,,4,,MLRBMDCT01.jpg,"Rabat, Mdina, Melita, Malta",190709 - begun,,
3699,16,Dor Museum,"<p>Just to the southeast of Tel Dor, located in kibbutz Nahsholim, is the Center for Nautical and Regional Archaeology at Dor.&nbsp; This is a museum that displays the finds from Tel Dor and the surrounding region.&nbsp; It is housed in an old glass-making factory from the 19th century that was built by Baron Edmond James de Rothschild.</p>
",,,,,1,4,,,"Museum, Coast of Dor, Baron Edmond James De Rothschild, Glassmaking, Nahsholim, Kibbutz, Central, Israel",190714 - began,,
3700,269,Paestum,"<p>Paestum is a large Greek site in Italy.&nbsp; It is located 60 miles south-southeast of Naples in what the Romans called &quot;Magna Graecia&quot; (= &quot;Great Greece&quot;).&nbsp; This area, along the western coast of southern Italy, was extensively settled by Greek colonists beginning in the eighth&ndash;century BC.</p>

<p>The site of Paestum is famous for its three well&ndash;preserved Greek Temples&mdash;of the Doric order&mdash;that date to 550&ndash;450 BC: the Temple of Hera (ca. 550 BC); the Temple of Athena (ca. 500 BC); and the Temple of Hera II (ca. 450 BC).&nbsp; They are in a wonderful state of preservation!&nbsp; It is about 300 acres in size!</p>
",,,,,15,4,,Paestum.jpg,"Paestum, Temple of Athena, Crepidoma, Temples, Italy",190720,,
3701,136,Building Construction,"<p>This section contains images related to the construction of buildings&mdash;from houses to temples and palaces.</p>
",,,,,,4,,,"Construction, Building,  Houses, Temples, Palaces, Artifacts, Daily Life, DLARBUCO","Began, 190729",,
3702,22,Perga Southern Excavations,"<p>This section deals with the most recent finds at Perga.&nbsp; It includes the recently discovered Tomb of Plancia Magna.</p>
",,,,,16,4,,TombPlancia01.jpg,"Perge, Perga, Mediterranean, New, Picture, Photograph, Image",,,
3703,20,Troy Museum,"<p>This section contains images of the new <a href=""http://www.troya2018.com/en/museum-of-troy/"" target=""_blank"">Museum of Troy</a>.&nbsp; The museum was opened in October 2018. &nbsp;In the museum displays include sculpture, sarcophagus, inscription, altar, milestone, ax and cutting tools, terracotta ceramics, metal pots, golds, guns, coins, bone objects and tools, glass bracelets, ornaments, figurines, glass and terracotta scent bottles, etc.</p>

<p>Some of the precious objects from Troy that were previously on display in the Istanbul Archaeological Museum and in the Museum of Anatolian Civilizations in Ankara have been returned to Troy.</p>
",,,,,15,4,,TroyMuseum01.jpg,"Museum, Troy, Aegean North, Turkey",Began; 190806,,
3704,269,Pompeii Temple of Isis,"<p>The Temple of Isis is located just to the north of the Large Theater at Pompeii.&nbsp; The first temple was constructed about 100 B.C.&nbsp; The current structure was built after the earthquake of A.D. 62 and thus was only 17 years old when Pompeii was buried by the eruption of Vesuvius in A.D. 79.&nbsp; The temple was one of the first discoveries at Pompeii in 1764!</p>

<p>Isis was initially an Egyptian deity who was adopted by the Greeks and Romans&mdash;particularly after the Roman conquest of Egypt.&nbsp; She was seen as a mother goddess who promoted fertility, healed the sick and offered her followers immortality.</p>
",,,,,10,4,,PompeiiIsisTemple01.jpg,"Temple Of Isis, Pompeii, Italy, Religion",,,
3705,1,France,,,,,,,2,,FRLULYAQ06.jpg,France,,,
3706,3705,Lyon - Lugdunum,"<p><strong>(<a href=""https://en.wikipedia.org/wiki/Lugdunum"" target=""_blank"">From Wikipedia</a>)&nbsp; Colonia Copia Claudia Augusta Lugdunum</strong> (modern <a href=""https://en.wikipedia.org/wiki/Lyon"" title=""Lyon"">Lyon</a>, France) was an important Roman city in Gaul. The city was founded in 43&nbsp;BC by Lucius Munatius Plancus. It served as the capital of the Roman province of Gallia Lugdunensis and was an important city in the western half of the Roman Empire for centuries. Two emperors, Claudius and Caracalla, were born in Lugdunum. In the period &nbsp;AD 69&ndash;192 the city&#39;s population may have numbered 50,000 to 100,000, and possibly up to 200,000 inhabitants.</p>

<p>The original Roman city was situated west of the confluence of the Rh&ocirc;ne and Sa&ocirc;ne, on the Fourvi&egrave;re heights. By the late centuries of the empire much of the population was located in the Sa&ocirc;ne River valley at the foot of Fourvi&egrave;re.</p>
",,,,,,4,,FRLULYAQ04.jpg,"Lyon, Lugdunum, France",,,
3707,3705,Lyon Museum,"<p>The website for the Lugdunum Musee &amp; Theatres Romans can be found <a href=""https://lugdunum.grandlyon.com/en/"" target=""_blank"">Here</a>.</p>

<p><strong>(<a href=""https://en.wikipedia.org/wiki/Lugdunum"" target=""_blank"">From Wikipedia</a>)&nbsp; Colonia Copia Claudia Augusta Lugdunum</strong> (modern <a href=""https://en.wikipedia.org/wiki/Lyon"" title=""Lyon"">Lyon</a>, France) was an important Roman city in Gaul. The city was founded in 43&nbsp;BC by Lucius Munatius Plancus. It served as the capital of the Roman province of Gallia Lugdunensis and was an important city in the western half of the Roman Empire for centuries. Two emperors, Claudius and Caracalla, were born in Lugdunum. In the period &nbsp;AD 69&ndash;192 the city&#39;s population may have numbered 50,000 to 100,000, and possibly up to 200,000 inhabitants.</p>

<p>The original Roman city was situated west of the confluence of the Rh&ocirc;ne and Sa&ocirc;ne, on the Fourvi&egrave;re heights. By the late centuries of the empire much of the population was located in the Sa&ocirc;ne River valley at the foot of Fourvi&egrave;re.</p>
",,,,,,4,,FRLULYMU02.jpg,"Museum, Lyon, Lugdunum, France","191002, Began",,
